learner_id,department,region,role_family,employee_band,training_type,enrolment_date,prior_python_score,course_minutes,engagement_score,manager_support_score,support_tickets_last_30d,completion_days,completed_on_time,enrolment_date_parsed,enrolment_date_invalid_flag,prior_python_score_invalid_flag,engagement_score_invalid_flag,course_minutes_invalid_flag,manager_support_score_invalid_flag,support_tickets_last_30d_invalid_flag,completion_days_invalid_flag,prior_python_score_missing_flag,course_minutes_missing_flag,engagement_score_missing_flag,manager_support_score_missing_flag,support_tickets_last_30d_missing_flag,completion_days_missing_flag,department_missing_flag,region_missing_flag,role_family_missing_flag,employee_band_missing_flag,training_type_missing_flag,prior_python_score_zscore,course_minutes_zscore,engagement_score_zscore,support_tickets_last_30d_zscore,dept_customer support,dept_finance,dept_hr,dept_it,dept_operations,dept_sales,dept_unknown,region_birmingham,region_bristol,region_cardiff,region_edinburgh,region_leeds,region_london,region_manchester,region_remote,region_unknown,training_ai awareness,training_data literacy,training_ml foundations,training_python basics,training_responsible ai
L10508,operations,leeds,technician,d,ml foundations,2026-01-06,43.0,96.1,83.1,5.0,4.0,10.0,1,2026-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5886006897534033,-0.7429899451066895,0.9696316828173165,1.308451916229765,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
L10285,unknown,remote,associate,b,data literacy,2026-01-13,42.2,190.5,63.4,2.0,3.0,12.0,0,2026-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.6356213486559151,1.157895860266862,-0.14244346669759533,0.6062415855161165,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
L10517,finance,unknown,analyst,b,python basics,2026-02-14,100.0,121.6,66.5,2.0,1.0,22.0,1,2026-02-14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.7616212570505767,-0.22950913962972372,0.03255313043419293,-0.7981790759111805,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
L10067,customer support,birmingham,manager,a,data literacy,2026-03-26,79.6,253.9,66.5,4.0,2.0,22.0,1,2026-03-26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5625944550365205,2.434550098197828,0.03255313043419293,-0.095968745197532,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
L10523,sales,london,specialist,a,data literacy,2026-03-30,30.6,84.4,75.3,5.0,2.0,11.0,1,2026-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3174209027423394,-0.9785870205608264,0.529317664227656,-0.095968745197532,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
L10338,it,unknown,analyst,b,ml foundations,2026-03-31,32.2,108.7,45.3,5.0,4.0,9.0,0,2026-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2233795849373152,-0.4892700176945415,-1.1641977918864232,1.308451916229765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
L10324,customer support,remote,coordinator,d,data literacy,2026-02-11,45.4,90.7,48.7,2.0,4.0,21.0,0,2026-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4475387130458674,-0.8517270568547526,-0.9722660401934939,1.308451916229765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
L10451,it,remote,technician,b,ai awareness,2026-02-25,90.5,179.8,57.5,2.0,2.0,12.0,1,2026-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.203250932583247,0.9424352869882925,-0.47550150640003086,-0.095968745197532,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
L10375,finance,remote,coordinator,a,ai awareness,2026-03-10,72.6,139.9,62.3,4.0,0.0,13.0,1,2026-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1511636896395403,0.13898885018315776,-0.20453903342177832,-1.5003894066248291,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
L10329,finance,birmingham,coordinator,b,python basics,2026-02-16,56.9,54.9,40.2,1.0,1.0,13.0,0,2026-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2283832586777426,-1.5726138347400613,-1.4520954194258164,-0.7981790759111805,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
L10298,finance,remote,manager,d,data literacy,2026-02-21,65.3,85.2,75.0,3.0,1.0,10.0,1,2026-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7221001771541186,-0.9624778188203726,0.5123825096665154,-0.7981790759111805,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
L10314,operations,unknown,coordinator,a,ml foundations,2026-01-28,24.6,97.7,55.1,5.0,4.0,7.0,0,2026-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.6700758445111794,-0.7107715416257816,-0.6109827428891571,1.308451916229765,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
L10248,customer support,london,specialist,b,ai awareness,2026-01-21,52.7,113.7,86.3,2.0,2.0,16.0,1,2026-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01847520056044516,-0.38858750681670506,1.150273331469485,-0.095968745197532,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
L10483,sales,manchester,technician,b,responsible ai,2026-02-20,54.9,227.8,57.2,5.0,0.0,14.0,1,2026-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1108316114214626,1.908987391415522,-0.4924366609611715,-1.5003894066248291,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
L10263,sales,manchester,analyst,d,ai awareness,2026-01-24,59.0,159.9,86.0,1.0,1.0,11.0,1,2026-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3518124882968367,0.5417188936945034,1.1333381769083444,-0.7981790759111805,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
L10433,finance,leeds,specialist,b,ml foundations,2026-02-14,55.0,242.0,100.0,3.0,0.0,15.0,1,2026-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11670919378427667,2.1949257223085774,1.9236453897615815,-1.5003894066248291,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
L10386,customer support,remote,coordinator,b,ai awareness,2026-03-12,55.2,153.4,82.9,3.0,3.0,10.0,1,2026-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12846435850990484,0.4108316295533161,0.9583415797765565,0.6062415855161165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
L10473,it,unknown,analyst,a,ai awareness,2026-02-25,53.4,178.2,53.6,1.0,2.0,17.0,0,2026-02-25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.022667875979252593,0.9102168835073844,-0.695658515694861,-0.095968745197532,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
L10305,customer support,remote,specialist,c,ml foundations,2026-01-05,51.3,141.3,57.4,1.0,1.0,16.0,1,2026-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1007613536398415,0.16717995322895207,-0.48114655792041117,-0.7981790759111805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
L10341,sales,leeds,specialist,b,python basics,2026-02-22,47.6,180.0,69.2,5.0,1.0,20.0,1,2026-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31823190106395927,0.9464625874234057,0.18496952148446022,-0.7981790759111805,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
L10019,hr,bristol,analyst,c,ml foundations,2026-01-28,53.4,183.1,79.0,5.0,2.0,12.0,1,2026-01-28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.022667875979252593,1.0088857441676642,0.7381845704817259,-0.095968745197532,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
L10587,operations,london,specialist,a,ml foundations,2026-01-19,62.8,181.4,70.6,5.0,0.0,8.0,1,2026-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5751606180837685,0.9746536904692,0.26400024276978346,-1.5003894066248291,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
L10121,finance,unknown,specialist,b,ai awareness,2026-03-16,52.7,159.4,90.7,2.0,2.0,14.0,1,2026-03-16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-0.01847520056044516,0.5316506426067198,1.398655598366217,-0.095968745197532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
L10484,operations,unknown,analyst,b,ai awareness,2026-01-26,58.9,94.5,82.1,3.0,1.0,18.0,1,2026-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3459349059340226,-0.775208348587597,0.9131811676135139,-0.7981790759111805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
L10506,operations,leeds,manager,b,responsible ai,2026-02-27,53.4,148.9,65.1,3.0,1.0,20.0,1,2026-02-27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.022667875979252593,0.3202173697632633,-0.04647759085113109,-0.7981790759111805,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
L10532,customer support,leeds,analyst,a,ai awareness,2026-02-21,12.7,93.8,18.4,2.0,3.0,12.0,0,2026-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3695081456860456,-0.7893039001104941,-2.682716650868714,0.6062415855161165,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
L10136,operations,unknown,manager,d,ml foundations,2026-01-09,32.1,86.3,70.2,3.0,3.0,17.0,0,2026-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2292571673001293,-0.9403276664272487,0.24142003668826287,0.6062415855161165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
L10498,hr,remote,manager,a,ai awareness,2026-02-09,63.0,91.0,83.3,3.0,4.0,7.0,1,2026-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5869157828093967,-0.8456861062020825,0.9809217858580772,1.308451916229765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
L10202,customer support,birmingham,specialist,a,python basics,2026-02-13,40.3,113.3,62.6,1.0,3.0,16.0,1,2026-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7472954135493816,-0.39664210768693214,-0.18760387886063729,0.6062415855161165,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
L10084,sales,birmingham,manager,b,responsible ai,2026-02-09,50.5,235.1,70.6,2.0,3.0,30.0,0,2026-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14778201254235332,2.055983857297163,0.26400024276978346,0.6062415855161165,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
L10113,it,manchester,manager,b,responsible ai,2026-03-18,77.9,237.5,22.1,4.0,2.0,21.0,0,2026-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4626755548686832,2.1043114625185244,-2.473849744614644,-0.095968745197532,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
L10184,hr,remote,associate,b,ml foundations,2026-03-17,53.4,112.6,61.6,5.0,1.0,21.0,1,2026-03-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.022667875979252593,-0.4107376592098293,-0.24405439406443993,-0.7981790759111805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
L10043,it,birmingham,coordinator,c,data literacy,2026-02-18,58.8,150.5,52.0,1.0,3.0,23.0,0,2026-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34005732357120855,0.35243577324417086,-0.7859793400209454,0.6062415855161165,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
L10583,customer support,remote,technician,b,ai awareness,2026-02-08,53.2,109.0,80.1,5.0,1.0,8.0,1,2026-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010912711253624842,-0.48322906704187135,0.8002801372059085,-0.7981790759111805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
L10505,customer support,unknown,manager,a,ml foundations,2026-01-27,52.8,58.0,62.2,3.0,3.0,9.0,0,2026-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.012597618197631492,-1.5101906779958028,-0.21018408494215826,0.6062415855161165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
L10541,it,remote,specialist,b,data literacy,2026-01-31,35.4,83.0,51.5,2.0,4.0,13.0,0,2026-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0352969493272675,-1.0067781236066207,-0.8142045976228467,1.308451916229765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
L10061,sales,remote,manager,c,data literacy,2026-01-17,86.8,177.4,66.5,3.0,1.0,21.0,1,2026-01-17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.9857803851591285,0.8941076817669309,0.03255313043419293,-0.7981790759111805,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
L10087,it,remote,technician,c,ml foundations,2026-03-04,39.9,120.1,79.6,4.0,2.0,12.0,1,2026-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7708057430006374,-0.25971389289307467,0.7720548796040072,-0.095968745197532,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
L10544,hr,birmingham,coordinator,c,ai awareness,2026-01-22,40.0,130.8,51.8,2.0,3.0,11.0,0,2026-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7649281606378233,-0.044253319614504384,-0.7972694430617061,0.6062415855161165,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
L10226,sales,bristol,analyst,b,responsible ai,2026-03-16,35.1,188.2,91.6,5.0,2.0,14.0,1,2026-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0529296964157093,1.1115819052630571,1.4494610620496389,-0.095968745197532,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
L10470,finance,remote,coordinator,c,ml foundations,2026-02-05,58.1,167.9,100.0,5.0,2.0,12.0,1,2026-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29891424703151076,0.7028109110990417,1.9236453897615815,-0.095968745197532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
L10291,customer support,cardiff,analyst,c,data literacy,2026-01-13,67.5,147.8,100.0,1.0,2.0,9.0,1,2026-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8514069891360267,0.2980672173701394,1.9236453897615815,-0.095968745197532,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
L10579,it,birmingham,associate,a,responsible ai,2026-03-27,72.0,84.7,66.5,3.0,2.0,7.0,0,2026-03-27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.1158981954626568,-0.9725460699081563,0.03255313043419293,-0.095968745197532,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
L10111,customer support,london,manager,d,responsible ai,2026-03-29,75.0,104.7,85.2,3.0,3.0,11.0,1,2026-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2922256663470768,-0.5698160263968106,1.0881777647453026,0.6062415855161165,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
L10033,operations,remote,associate,b,ai awareness,2026-03-27,28.0,175.7,92.1,2.0,0.0,10.0,1,2026-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4702380441755034,0.8598756280684662,1.4776863196515402,-1.5003894066248291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
L10173,it,edinburgh,coordinator,d,ai awareness,2026-01-05,28.3,150.9,88.3,3.0,0.0,19.0,1,2026-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4526052970870613,0.3604903741143979,1.2631743618770903,-1.5003894066248291,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
L10000,customer support,birmingham,specialist,a,ml foundations,2026-02-05,53.4,123.3,64.2,5.0,3.0,13.0,1,2026-02-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.022667875979252593,-0.19527708593125928,-0.09728305453455298,0.6062415855161165,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
L10135,customer support,unknown,specialist,a,data literacy,2026-01-07,30.1,109.4,66.5,1.0,2.0,21.0,0,2026-01-07,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.3468088145564092,-0.4751744661716443,0.03255313043419293,-0.095968745197532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
L10465,sales,cardiff,manager,c,ai awareness,2026-02-04,53.4,230.4,72.1,2.0,2.0,21.0,1,2026-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022667875979252593,1.961342297071997,0.3486760155754874,-0.095968745197532,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
L10358,finance,london,technician,a,data literacy,2026-03-04,45.4,125.7,41.3,5.0,1.0,15.0,0,2026-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4475387130458674,-0.1469494807098977,-1.3899998527016337,-0.7981790759111805,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
L10225,customer support,bristol,technician,a,data literacy,2026-03-04,64.2,105.4,49.5,2.0,3.0,30.0,0,2026-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6574467711631649,-0.5557204748739135,-0.9271056280304519,0.6062415855161165,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
L10326,it,birmingham,manager,b,responsible ai,2026-02-06,56.4,180.1,85.4,1.0,3.0,3.0,1,2026-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1989953468636726,0.9484762376409623,1.0994678677860632,0.6062415855161165,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
L10513,finance,leeds,analyst,c,python basics,2026-01-07,60.5,167.7,56.0,2.0,3.0,21.0,0,2026-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4399762237390467,0.6987836106639279,-0.5601772792057348,0.6062415855161165,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
L10190,operations,unknown,analyst,b,data literacy,2026-01-15,53.4,150.4,66.5,2.0,3.0,24.0,1,2026-01-15,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.022667875979252593,0.35042212302661424,0.03255313043419293,0.6062415855161165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
L10529,customer support,manchester,analyst,d,data literacy,2026-03-25,61.9,54.5,83.0,1.0,2.0,24.0,1,2026-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5222623768184426,-1.5806684356102882,0.9639866312969365,-0.095968745197532,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
L10243,it,bristol,associate,b,data literacy,2026-03-20,43.0,188.7,50.8,5.0,3.0,11.0,1,2026-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5886006897534033,1.1216501563508408,-0.8537199582655087,0.6062415855161165,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
L10266,operations,remote,manager,a,responsible ai,2026-02-15,31.0,186.3,67.6,5.0,3.0,25.0,1,2026-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2939105732910834,1.0733225511294797,0.09464869715837551,0.6062415855161165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
L10537,operations,manchester,analyst,a,python basics,2026-02-11,49.3,126.0,59.3,4.0,1.0,17.0,1,2026-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2183130008961215,-0.14090853005722756,-0.37389057903318623,-0.7981790759111805,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
L10048,it,bristol,technician,b,ml foundations,2026-02-05,55.5,88.7,68.1,2.0,1.0,5.0,0,2026-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14609710559834668,-0.8920000612058872,0.12287395476027684,-0.7981790759111805,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
L10204,it,london,associate,b,ai awareness,2026-01-13,63.3,148.4,100.0,3.0,3.0,11.0,1,2026-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6045485298978386,0.3101491186754797,1.9236453897615815,0.6062415855161165,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
L10102,customer support,london,specialist,a,python basics,2026-01-26,47.0,144.3,63.2,5.0,7.0,4.0,1,2026-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35349739524084334,0.22758945975565392,-0.15373356973835564,3.4150829083707106,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
L10066,customer support,cardiff,analyst,c,ai awareness,2026-04-01,55.2,125.2,66.7,4.0,0.0,11.0,0,2026-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12846435850990484,-0.15701773179768133,0.04384323347495362,-1.5003894066248291,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
L10022,it,leeds,manager,d,data literacy,2026-02-14,68.5,154.9,56.8,3.0,2.0,12.0,0,2026-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9101828127641667,0.441036382816667,-0.5150168670426929,-0.095968745197532,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
L10597,customer support,remote,associate,b,python basics,2026-01-23,59.7,129.2,60.0,1.0,1.0,13.0,1,2026-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3929555648365349,-0.0764717230954125,-0.33437521839052425,-0.7981790759111805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
L10463,operations,birmingham,manager,b,ml foundations,2026-03-30,77.3,113.1,80.7,5.0,2.0,21.0,1,2026-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4274100606917985,-0.40066940812204566,0.8341504463281906,-0.095968745197532,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
L10510,finance,unknown,manager,a,data literacy,2026-03-22,62.0,172.0,58.0,5.0,5.0,15.0,1,2026-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5281399591812567,0.7853705700188675,-0.44727624879812955,2.0106622469434137,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
L10332,operations,london,analyst,b,python basics,2026-04-03,67.2,122.8,61.5,3.0,3.0,16.0,1,2026-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8337742420475849,-0.20534533701904292,-0.24969944558482027,0.6062415855161165,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
L10350,hr,remote,manager,a,ai awareness,2026-01-09,49.6,240.8,52.8,2.0,1.0,22.0,1,2026-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20068025380767926,2.1707619196978967,-0.7408189278579034,-0.7981790759111805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
L10253,operations,london,specialist,b,ml foundations,2026-01-14,72.0,115.6,66.5,4.0,5.0,13.0,1,2026-01-14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.1158981954626568,-0.35032815268312745,0.03255313043419293,2.0106622469434137,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
L10467,unknown,bristol,associate,c,data literacy,2026-02-16,32.4,176.7,70.7,4.0,6.0,17.0,1,2026-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.2116244202116875,0.8800121302440335,0.2696452942901642,2.712872577657062,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
L10469,operations,cardiff,coordinator,a,data literacy,2026-01-29,100.0,144.8,77.4,4.0,2.0,22.0,1,2026-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7616212570505767,0.23765771084343756,0.647863746155642,-0.095968745197532,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
L10161,it,remote,manager,a,ai awareness,2026-03-30,64.3,153.6,29.9,1.0,2.0,18.0,0,2026-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6633243535259785,0.4148589299884293,-2.033535726024984,-0.095968745197532,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
L10374,sales,remote,manager,a,data literacy,2026-02-05,65.9,80.1,72.4,5.0,0.0,14.0,1,2026-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7573656713310031,-1.065173979915766,0.36561117013662886,-1.5003894066248291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
L10064,unknown,remote,associate,a,ai awareness,2026-02-13,73.0,126.3,77.0,5.0,2.0,12.0,1,2026-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1746740190907967,-0.13486757940455743,0.6252835400741207,-0.095968745197532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
L10420,hr,cardiff,manager,c,ml foundations,2026-02-24,25.2,157.3,53.9,5.0,2.0,17.0,1,2026-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6348103503342954,0.4893639880380286,-0.6787233611337204,-0.095968745197532,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
L10203,customer support,unknown,specialist,c,ml foundations,2026-01-17,62.9,249.8,52.6,3.0,3.0,11.0,1,2026-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5810382004465826,2.351990439278002,-0.7521090308986638,0.6062415855161165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
